domain,reachable,has_form,has_captcha,notes
panosbrands.com,true,true,false,checked-contact-page
PapaJohns.com,true,false,false,checked-contact-page
pizzaguys.com,true,false,false,checked-contact-page
pizzaport.com,true,true,false,checked-contact-page
pappas.com,true,true,false,form-on-landing
podpack.com,true,true,false,form-on-landing
pitco.com,true,true,false,form-on-landing
pitajungle.com,true,false,false,checked-contact-page
pizzabolis.com,true,true,false,form-on-landing
pinnaclefoods.com,false,false,false,ERR_CONNECTION_TIMED_OUT (-118) loading 'https://pinnaclefoods.com/'
freshbrands.ca,true,false,false,no-contact-link
pinkberry.com,true,true,false,form-on-landing
pilotprojectbrewing.com,true,true,true,form-on-landing
pincho.com,true,true,false,form-on-landing
pinthouse.com,true,true,false,form-on-landing
pinthousepizza.com,true,true,false,form-on-landing
pilotcoffeeroasters.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://pilotcoffeeroasters.com/'
pickupstix.com,true,true,false,form-on-landing
piazzaproduce.com,true,true,false,form-on-landing
piefivepizza.com,true,true,false,form-on-landing
pfchangs.com,true,false,false,checked-contact-page
phusionprojects.com,true,false,false,no-contact-link
phoenixbeverages.com,false,false,false,ERR_CERT_COMMON_NAME_INVALID (-200) loading 'https://phoenixbeverages.com/'
pieology.com,true,false,false,checked-contact-page
rockyrococo.com,true,false,false,checked-contact-page
piatti.com,true,true,false,form-on-landing
peterpane.de,true,false,false,checked-contact-page
petesfresh.com,true,true,false,checked-contact-page
petersoncheese.com,true,true,false,form-on-landing
peppinospizza.com,true,false,false,checked-contact-page
perryssteakhouse.com,true,true,false,form-on-landing
pelicanbrewing.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://pelicanbrewing.com/'
pepespizzeria.com,true,false,false,checked-contact-page
penn-station.com,true,false,false,no-contact-link
pcfreshco.com,true,false,false,no-contact-link
piesandpints.net,true,true,false,checked-contact-page
peninsulaco-op.com,true,false,false,checked-contact-page
pierres.com,true,true,false,form-on-landing
pccmarkets.com,true,false,false,no-contact-link
peacecoffee.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://peacecoffee.com/'
pecandeluxe.com,true,false,false,no-contact-link
peco-inspx.com,true,true,false,form-on-landing
peachcobblerfactory.com,true,true,false,form-on-landing
peakbev.com,false,false,false, (-101) loading 'https://www.peakbev.com/'
peiwei.com,true,false,false,checked-contact-page
pcfruit.com,true,false,false,no-contact-link
peaceloveandlittledonuts.com,true,true,false,form-on-landing
perriconefarms.com,true,true,false,form-on-landing
pepperlunchrestaurants.com,true,true,true,form-on-landing
patsselect.com,true,true,false,form-on-landing
parlordoughnuts.com,true,false,false,checked-contact-page
partyfowl.com,true,false,false,checked-contact-page
peachtreefoods.com,true,true,false,form-on-landing
okproduce.com,false,false,false,ERR_NAME_NOT_RESOLVED (-105) loading 'https://okproduce.com/'
parkhurstdining.com,true,false,false,no-contact-link
parisgourmet.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://www.parisgourmet.com/'
parasole.com,true,true,false,checked-contact-page
partech.com,true,true,false,form-on-landing
orbitalkitchens.com,true,true,false,form-on-landing
popcake.com,true,false,false,checked-contact-page
paramountfinefoods.com,true,true,false,form-on-landing
oraclecloud.com,true,false,false,no-contact-link
atlantaga.gov,true,false,false,no-contact-link
opentable.ca,false,false,false,ERR_HTTP2_PROTOCOL_ERROR (-337) loading 'https://www.opentable.ca/'
originalroadhousegrill.com,true,false,false,no-contact-link
partakefoods.com,true,true,false,form-on-landing
openfarmpet.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://openfarmpet.com/'
origlio.com,true,true,false,form-on-landing
originalfoods.com,true,true,false,checked-contact-page
organogold.com,true,false,false,no-contact-link
ohdanishbakery.com,true,true,false,form-on-landing
osmows.com,false,false,false,ERR_ABORTED (-3) loading 'https://osmows.com/?day-of-week=Friday'
oreganos.com,true,true,false,form-on-landing
ottoportland.com,true,true,false,form-on-landing
osf.com,true,false,false,no-contact-link
palmerfoods.com,true,true,false,form-on-landing
pacificcatch.com,true,true,true,form-on-landing
pacificbells.com,true,false,false,no-contact-link
paisanospizza.com,true,false,true,no-contact-link
oskarblues.com,true,true,true,checked-contact-page
otherhalfbrewing.com,true,true,false,form-on-landing
nuco2.com,false,false,false,ERR_SSL_PROTOCOL_ERROR (-107) loading 'https://nuco2.com/'
portosbakery.com,true,true,false,form-on-landing
nsf.org,true,false,false,no-contact-link
ourkitchensocial.com,true,true,true,checked-contact-page
npcinternational.com,false,false,false,ERR_CONNECTION_TIMED_OUT (-118) loading 'https://npcinternational.com/'
olivegarden.com,true,false,false,no-contact-link
dessertgallery.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://dessertgallery.com/'
notyouraveragejoes.com,true,false,false,no-contact-link
ofi.com,true,false,false,checked-contact-page
oliveandfinch.com,true,true,true,form-on-landing
oliveandfincheatery.com,true,true,true,form-on-landing
nulo.com,true,false,false,checked-contact-page
oldscratchpizza.com,true,true,false,form-on-landing
oldcarolina.com,true,true,false,form-on-landing
otismcallister.com,true,false,false,checked-contact-page
oleofinos.com.mx,true,true,false,form-on-landing
opaafood.com,true,true,false,form-on-landing
highflyingfoods.com,true,true,true,checked-contact-page
oxcommons.com,true,false,false,no-contact-link
onthemarcevents.com,true,true,false,form-on-landing
oneholland.com,true,true,false,checked-contact-page
nothingbundtcakes.com,true,true,false,form-on-landing
oneoffhospitality.com,true,true,true,form-on-landing
novamex.com,true,true,true,form-on-landing
originalchopshop.com,true,false,true,checked-contact-page
Oldemeckbrew.com,true,true,true,form-on-landing
ombbeer.com,true,true,true,form-on-landing
ondeckconcepts.com,true,true,false,checked-contact-page
OnTheBorder.com,true,false,true,no-contact-link
parryspizza.com,true,true,false,checked-contact-page
onyxcoffeelab.com,true,true,false,form-on-landing
moreflavor.com,true,true,false,form-on-landing
oceanspray.com,true,true,false,form-on-landing
moonbrew.co,false,false,false,ERR_TIMED_OUT (-7) loading 'https://moonbrew.co/'
oldchicago.com,true,true,true,checked-contact-page
monvengroup.com,true,true,true,checked-contact-page
montaluce.com,true,true,false,checked-contact-page
monsterenergy.com,true,false,false,no-contact-link
molsoncoors.com,true,false,false,no-contact-link
occ.com.mx,true,true,false,form-on-landing
moosehead.ca,true,true,true,form-on-landing
monksbarandgrill.com,false,false,false,ERR_CONNECTION_TIMED_OUT (-118) loading 'https://monksbarandgrill.com/'
momofuku.com,true,true,false,form-on-landing
ocharleys.com,true,false,false,checked-contact-page
nutrail.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://nutrail.com/'
nutrabolt.com,true,false,false,checked-contact-page
monumentalmarkets.com,true,true,true,form-on-landing
oceanshalo.com,true,true,false,form-on-landing
normsrestaurants.com,false,false,false,ERR_CONNECTION_REFUSED (-102) loading 'https://normsrestaurants.com/'
molliestones.com,true,true,false,form-on-landing
oatsovernight.com,true,true,false,form-on-landing
nonnis.com,true,false,false,no-contact-link
numitea.com,true,true,false,form-on-landing
norseland.com,true,true,false,form-on-landing
newrealmbrewing.com,true,false,false,no-contact-link
oldmemorialgolfclub.com,true,false,false,checked-contact-page
noodles.com,true,false,false,checked-contact-page
nurturelife.com,true,true,false,form-on-landing
newhorizonfoods.com,true,true,false,form-on-landing
newhollandbrew.com,true,true,true,form-on-landing
omegayeast.com,true,true,false,checked-contact-page
newks.com,true,false,false,checked-contact-page
newportrestaurantgroup.com,true,false,false,checked-contact-page
northhighbrewing.com,true,false,false,checked-contact-page
nitta-gelatin.com,true,false,false,no-contact-link
newmansown.com,true,true,false,form-on-landing
northernhaserot.com,true,true,false,form-on-landing
northbayproduce.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://www.northbayproduce.com/'
ninosalvaggio.com,true,false,false,no-contact-link
niftyfiftys.com,true,false,false,no-contact-link
nimanranch.com,true,true,true,form-on-landing
nickspizzapub.com,true,false,false,no-contact-link
newseasonsmarket.com,true,true,false,form-on-landing
noosayoghurt.com,true,true,false,form-on-landing
norms.com,true,false,false,checked-contact-page
nightshiftbrewing.com,true,true,true,form-on-landing
nickthegreek.com,true,true,true,checked-contact-page
nurausa.com,true,true,false,form-on-landing
noblcoffee.com,false,false,false,ERR_CERT_COMMON_NAME_INVALID (-200) loading 'https://noblcoffee.com/'
noblefoodandpursuits.com,true,true,false,checked-contact-page
no-hunger.org,true,false,false,no-contact-link
nichehospitality.com,true,true,true,form-on-landing
northforkfreshmex.com,false,false,false, (-101) loading 'https://northforkfreshmex.com/'
ballastpoint.com,true,false,false,no-contact-link
naturalchoicefoods.com,true,false,false,no-contact-link
nickandjakes.com,true,true,false,form-on-landing
netunousa.com,true,true,true,form-on-landing
nicholasandco.com,true,true,false,form-on-landing
nielsenmassey.com,true,true,true,form-on-landing
naturesbakery.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://naturesbakery.com/'
nativeme.com,false,false,false,ERR_CONNECTION_TIMED_OUT (-118) loading 'https://www.nativeme.com/'
nationsfreshfoods.ca,true,true,false,form-on-landing
nationalconeyisland.com,true,false,false,no-contact-link
noblbeverages.com,true,true,false,form-on-landing
nexdine.com,true,true,false,form-on-landing
ncco.com,true,true,false,form-on-landing
nathansfamous.com,true,false,false,no-contact-link
naturipefarms.com,true,true,true,checked-contact-page
naminori.us,true,false,false,no-contact-link
nackard.com,true,true,false,checked-contact-page
newbelgium.com,true,true,false,form-on-landing
nationalbeverage.com,true,true,true,checked-contact-page
navitasorganics.com,true,true,false,form-on-landing
newenglandicecream.com,true,true,false,checked-contact-page
mzb-usa.com,true,false,false,no-contact-link
nassaucandy.com,false,false,false,ERR_FAILED (-2) loading 'https://nassaucandy.com'
modpizza.com,true,true,false,checked-contact-page
nafnafgrill.com,true,true,false,checked-contact-page
nachodaddy.com,true,false,true,checked-contact-page
moderntimesbeer.com,false,false,false,ERR_ABORTED (-3) loading 'https://www.moderntimesbeer.com/'
moesoriginalbbq.com,true,true,false,checked-contact-page
mymuesli.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://mymuesli.com/'
mymokacoffee.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://mymokacoffee.com/'
nandosperiperi.com,true,true,false,form-on-landing
mobettahs.com,true,true,false,form-on-landing
moes.com,true,false,true,checked-contact-page
myugo.com,true,false,false,no-contact-link
myhoneybakedstore.com,false,false,false,ERR_CONNECTION_TIMED_OUT (-118) loading 'https://myhoneybakedstore.com/'
myrotiplace.com,true,false,false,no-contact-link
mymochi.com,true,true,true,form-on-landing
mulligansbeachhouse.com,true,false,false,no-contact-link
myturbonet.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://myturbonet.com/'
mudwtr.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://mudwtr.com/'
mocklerbeverage.com,true,false,false,checked-contact-page
mtygroup.com,false,false,false,ERR_ABORTED (-3) loading 'https://mtygroup.com/en/'
myrosatisfranchising.com,true,true,false,form-on-landing
myhomestate.com,true,false,false,checked-contact-page
mysecondcup.com,true,true,true,checked-contact-page
mustardseedmarket.com,true,true,false,form-on-landing
myfoodpro.com,true,true,false,checked-contact-page
naturestable.com,true,true,true,checked-contact-page
mycoiq.com,true,true,false,form-on-landing
mori.com,true,false,false,checked-contact-page
myfitfoods.com,true,true,false,form-on-landing
naak.com,true,true,false,form-on-landing
motekcafe.com,true,true,true,form-on-landing
MotherRoadBeer.com,true,true,false,form-on-landing
mortonwilliams.com,true,false,false,checked-contact-page
mountaintopbeverage.com,true,false,false,no-contact-link
mixt.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://mixt.com/'
moshlife.com,true,true,false,form-on-landing
mother-parkers.com,true,false,true,checked-contact-page
nutpods.com,true,true,false,form-on-landing
mitchellgrocery.com,false,false,false,ERR_CONNECTION_TIMED_OUT (-118) loading 'https://mitchellgrocery.com/'
mitra-9.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://mitra-9.com/'
missionproduce.com,true,true,false,checked-contact-page
mission-bbq.com,false,false,false,ERR_TOO_MANY_REDIRECTS (-310) loading 'https://mission-bbq.com/?_gl=1%2Aw76t5v%2A_gcl_au%2AMTQ5MjY2ODQzLjE3ODMwMDg3MzU.%2A_ga%2AMTY1MDg3NDg4
misfitsmarket.com,true,false,false,checked-contact-page
missionrs.com,true,true,true,form-on-landing
morrisonhealthcare.com,true,true,false,form-on-landing
morrisonliving.com,true,false,false,checked-contact-page
mothermurphys.com,true,true,true,form-on-landing
MissShirleys.com,true,true,false,form-on-landing
mitchellshomemade.com,true,false,false,checked-contact-page
mothersmarket.com,true,true,false,checked-contact-page
mountainmikespizza.com,true,true,true,checked-contact-page
mrpuffs.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://mrpuffs.com/'
msiexpress.com,true,true,false,form-on-landing
mrpretzels.com,true,true,false,form-on-landing
rammp.net,false,false,false,ERR_CONNECTION_TIMED_OUT (-118) loading 'https://rammp.net/'
milnefruit.com,true,true,false,checked-contact-page
mitraqsr.com,true,true,true,checked-contact-page
mercychefs.com,true,false,false,no-contact-link
pitayafoods.com,true,true,false,form-on-landing
mendocinofarms.com,true,false,false,no-contact-link
pitayaplus.com,true,true,false,form-on-landing
minimeltsusa.com,true,true,false,form-on-landing
mrgreek.com,true,false,false,no-contact-link
mightysquirrel.com,true,false,false,checked-contact-page
midlandcc.net,true,true,false,form-on-landing
meracorporation.com,true,true,false,checked-contact-page
meritfoods.net,true,true,true,checked-contact-page
miloshamburgers.com,true,true,false,form-on-landing
mrmikes.ca,true,true,false,form-on-landing
mikunisushi.com,true,true,false,checked-contact-page
meltbarandgrilled.com,false,false,false,ERR_CONNECTION_REFUSED (-102) loading 'https://meltbarandgrilled.com/'
milkbarstore.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://milkbarstore.com/'
merrimakers.com,true,true,true,form-on-landing
midwestfoods.com,true,true,false,checked-contact-page
melissas.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://melissas.com/'
middlebycoffee.com,true,true,false,form-on-landing
michemix.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://michemix.com/'
mellowmushroom.com,true,false,false,checked-contact-page
milios.com,true,false,false,no-contact-link
mcewangroup.ca,true,false,false,no-contact-link
mgpingredients.com,true,true,false,checked-contact-page
menchies.com,true,true,false,checked-contact-page
millersalehouse.com,true,false,false,checked-contact-page
meetyouatarnis.com,true,true,false,checked-contact-page
metropoliscoffee.com,true,false,false,no-contact-link
mca-airports.com,true,true,false,checked-contact-page
meltingpotfranchise.com,true,true,true,form-on-landing
merrimanshawaii.com,true,true,true,form-on-landing
corefoods.com,true,false,false,no-contact-link
martinfoods.com,true,true,false,checked-contact-page
mcalistersdeli.com,true,false,false,checked-contact-page
metrodiner.com,true,true,false,form-on-landing
mymidici.com,false,false,false, (-101) loading 'https://mymidici.com/'
merchantsfoodservice.com,true,true,false,form-on-landing
mimis.com,true,true,false,checked-contact-page
marketofchoice.com,true,false,false,no-contact-link
marlowstavern.com,true,false,false,no-contact-link
mezeh.com,true,false,false,no-contact-link
marianos.com,false,false,false,ERR_NAME_NOT_RESOLVED (-105) loading 'https://marianos.com/'
meetmaev.com,true,true,false,form-on-landing
martinellis.com,true,true,false,form-on-landing
marsham.ca,true,false,false,no-contact-link
marigoldsandonions.com,true,true,true,form-on-landing
marginedge.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://www.marginedge.com/'
meatmarket.net,true,true,true,form-on-landing
marleyspoon.com,true,false,false,checked-contact-page
mcloones.com,true,false,false,no-contact-link
markon.com,true,true,false,form-on-landing
unc.edu,true,true,false,form-on-landing
masonslobster.com,true,false,false,no-contact-link
mastrosrestaurants.com,true,true,true,form-on-landing
marugameudon.com,true,false,false,no-contact-link
mcmenamins.com,true,true,false,form-on-landing
mclainskc.com,true,true,true,checked-contact-page
lidestrifoods.com,true,false,false,no-contact-link
martinwine.com,true,false,false,no-contact-link
levainbakery.com,false,false,false,ERR_ABORTED (-3) loading 'https://levainbakery.com/?preview_theme_id=198057361489&pb=0&_abr=1'
martybsplace.com,true,true,false,form-on-landing
lifealive.com,true,true,false,form-on-landing
meantimecoffee.com,true,true,true,form-on-landing
lettuce.com,true,true,true,form-on-landing
leye.com,true,true,true,form-on-landing
marquezbrothers.com,true,false,false,checked-contact-page
MARCOS.com,true,true,false,form-on-landing
marcustechnologies.com,true,true,false,checked-contact-page
levyrestaurants.com,true,true,true,checked-contact-page
manuelsaz.com,true,false,true,checked-contact-page
mariasitaliankitchen.com,true,true,true,checked-contact-page
mauibrewing.com,false,false,false,ERR_ABORTED (-3) loading 'https://mauibrewingco.com/'
manzanaproductsco.com,true,true,false,checked-contact-page
maplestreetbiscuits.com,true,true,true,checked-contact-page
matchboxfoodgroup.com,false,false,false,ERR_CERT_DATE_INVALID (-201) loading 'https://matchboxfoodgroup.com/'
deibellabs.com,true,false,false,no-contact-link
militarydeli.com,true,true,false,checked-contact-page
mattselrancho.com,true,true,false,form-on-landing
makegoodfood.ca,true,false,false,no-contact-link
marcusfoodco.com,true,true,false,checked-contact-page
marbleslabfranchise.com,true,true,true,checked-contact-page
malkorganics.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://malkorganics.com/'
maison-kayser.com.mx,true,true,false,form-on-landing
mazzios.com,false,false,false,ERR_CONNECTION_TIMED_OUT (-118) loading 'https://mazzios.com/'
maximummarketing.com,true,false,false,checked-contact-page
mcdonaldwhsl.com,true,true,true,checked-contact-page
majorfood.com,true,true,false,form-on-landing
hisshosushi.com,true,false,false,no-contact-link
matchboxrestaurants.com,true,true,true,checked-contact-page
mayerbrothers.com,true,true,true,form-on-landing
hippeas.com,true,true,false,form-on-landing
mamakabowls.com,false,false,false,ERR_CERT_COMMON_NAME_INVALID (-200) loading 'https://mamakabowls.com/'
mandys.ca,true,true,false,form-on-landing
matrixsciences.com,true,true,false,form-on-landing
hillstone.com,true,false,false,checked-contact-page
marmonfoodservice.com,true,false,false,no-contact-link
mamannyc.com,true,true,false,form-on-landing
mandolas.com,true,false,false,checked-contact-page
margs.com,true,true,true,checked-contact-page
magicmind.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://magicmind.com/'
mainsqueezejuiceco.com,true,true,true,form-on-landing
maggianos.com,true,true,true,form-on-landing
maines.net,true,false,false,checked-contact-page
hilton.com,true,true,false,checked-contact-page
hillphoenix.com,true,true,false,form-on-landing
madradish.com,true,true,false,form-on-landing
madgreens.com,true,true,true,form-on-landing
mahaska.com,true,false,true,checked-contact-page
littlecaesars.com,true,false,false,no-contact-link
madmexican.ca,true,false,false,no-contact-link
macadoodles.com,true,false,false,no-contact-link
liveowyn.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://liveowyn.com/'
lusamerica.com,true,false,false,no-contact-link
maggiemcflys.com,true,true,false,form-on-landing
lundsandbyerlys.com,true,false,false,no-contact-link
lizardsthicket.com,true,true,true,checked-contact-page
littlespoon.com,true,true,false,form-on-landing
liquiddeath.com,true,true,false,form-on-landing
lvrb.com,true,true,false,form-on-landing
ljsilvers.com,true,false,true,checked-contact-page
lvepartners.com,true,true,false,checked-contact-page
lunchtimesolutions.com,true,true,true,checked-contact-page
madeinnature.com,true,true,false,form-on-landing
lowlandsgroup.com,true,true,false,form-on-landing
lunagrill.com,true,true,true,form-on-landing
buitoni.com,true,true,false,form-on-landing
lpmhci.com,true,false,false,checked-contact-page
lowesfoods.com,true,false,false,checked-contact-page
loveandsandwiches.com,true,true,false,form-on-landing
mgnewell.com,true,true,false,form-on-landing
Qdoba.com,true,false,false,no-contact-link
lubys.com,true,false,false,checked-contact-page
longos.com,true,true,true,form-on-landing
lordhobobrewing.com,true,true,true,form-on-landing
longhornsteakhouse.com,true,false,false,no-contact-link
lovecorn.com,true,true,false,form-on-landing
maryspizzashack.com,true,true,false,form-on-landing
lombardifamilyconcepts.com,true,false,false,checked-contact-page
locosouthboston.com,false,false,false,ERR_CERT_COMMON_NAME_INVALID (-200) loading 'https://locosouthboston.com/'
lulubuffett.com,true,true,false,form-on-landing
lulusfunfoodmusic.com,true,true,false,form-on-landing
loumalnatis.com,true,true,true,checked-contact-page
localfavorite.com,true,false,false,no-contact-link
luihnfood.com,true,false,false,no-contact-link
luckygoatcoffee.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://luckygoatcoffee.com/'
luckybevco.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://luckybevco.com/'
longmeadowranch.com,true,true,true,form-on-landing
luckysmarket.com,true,true,false,checked-contact-page
lucillesbbq.com,true,true,false,form-on-landing
lulacafe.com,true,true,true,form-on-landing
lonestartexasgrill.com,true,false,false,checked-contact-page
lionbrewery.com,true,false,false,no-contact-link
localkitchens.com,true,false,true,no-contact-link
krispykreme.com,true,false,false,no-contact-link
kowalskis.com,true,false,false,no-contact-link
lionschoice.com,true,false,false,checked-contact-page
linkrestaurantgroup.com,true,true,false,form-on-landing
kosmontefoods.com,true,true,false,checked-contact-page
liftoffdc.com,false,false,false,ERR_CONNECTION_TIMED_OUT (-118) loading 'https://liftoffdc.com/'
liparifoods.com,true,false,false,no-contact-link
thegreatgreekgrill.com,true,false,false,no-contact-link
linamar.com,true,true,false,form-on-landing
limelightcatering.com,true,true,false,form-on-landing
legionbrewing.com,true,false,false,checked-contact-page
leftcoastnaturals.com,true,true,false,form-on-landing
liftbridge.shop,true,true,false,form-on-landing
leevers.com,true,false,false,no-contact-link
hippiesnacks.com,true,true,false,form-on-landing
loscucos.com,true,false,false,checked-contact-page
linkone-solutions.com,true,true,false,checked-contact-page
lubyscs.com,true,true,false,form-on-landing
leesandwiches.com,true,true,false,form-on-landing
lukeslobster.com,true,true,false,form-on-landing
legalseafoods.com,false,false,false,ERR_CONNECTION_RESET (-101) loading 'https://www.legalseafoods.com/'
leeannchin.com,true,true,false,form-on-landing
latrelles.com,true,true,false,checked-contact-page
lavishroots.com,true,false,false,checked-contact-page
lebeauadvance.com,true,false,false,checked-contact-page
lebeauexcel.com,true,true,true,checked-contact-page
ledopizza.com,true,true,true,checked-contact-page
lebotaniste.us,true,true,false,form-on-landing
le-bernardin.com,true,true,false,form-on-landing
lcgoat.com,true,false,false,no-contact-link
lascalarestaurantgroup.com,true,false,false,no-contact-link
lazydogrestaurants.com,true,true,false,checked-contact-page
latenightslice.com,false,false,false, (-101) loading 'https://www.latenightslice.com/'
laterrafina.com,true,true,false,form-on-landing
leatherbys.net,true,true,false,checked-contact-page
landismarket.com,false,false,false,ERR_ABORTED (-3) loading 'https://www.landismarket.com/'
vestafoodservice.com,true,true,true,checked-contact-page
laspecialty.com,false,false,false,ERR_CONNECTION_TIMED_OUT (-118) loading 'https://laspecialty.com/'
leosconeyisland.com,true,true,false,form-on-landing
ladym.com,true,true,false,form-on-landing
kroger.com,false,false,false,ERR_NAME_NOT_RESOLVED (-105) loading 'https://kroger.com/'
krystal.com,false,false,false,ERR_CONNECTION_CLOSED (-100) loading 'https://www.krystal.com/'
kulikulifoods.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://kulikulifoods.com/'
lalalandkindcafe.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://lalalandcafe.com/'
lange-companies.com,false,false,false,ERR_NAME_NOT_RESOLVED (-105) loading 'https://www.lange-companies.com/'
tomlange.com,false,false,false,ERR_NAME_NOT_RESOLVED (-105) loading 'https://www.lange-companies.com/'
landmarkamericana.com,false,false,false,ERR_CERT_COMMON_NAME_INVALID (-200) loading 'https://landmarkamericana.com/'
lennys.com,true,false,false,checked-contact-page
kona-ice.com,true,false,false,no-contact-link
kobesteakhouse.com,false,false,false,ERR_NAME_NOT_RESOLVED (-105) loading 'https://kobesteakhouse.com/'
kodiakcakes.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://kodiakcakes.com/'
landwercafe.com,true,true,false,form-on-landing
lagunitas.com,true,true,false,form-on-landing
klatchcoffee.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://klatchcoffee.com/'
kunafoodservice.com,true,true,false,form-on-landing
laboulangeriesf.com,true,false,false,checked-contact-page
labattfood.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://labattfood.com/'
LakeshoreBev.com,false,false,false,ERR_CERT_COMMON_NAME_INVALID (-200) loading 'https://lakeshorebev.com/'
lacosmopolitana.com.mx,true,true,false,checked-contact-page
kneaders.com,true,true,true,form-on-landing
lamadeleine.com,true,false,false,checked-contact-page
kintonramen.com,true,true,false,form-on-landing
kneadhd.com,true,true,false,form-on-landing
kingsoopers.com,false,false,false,ERR_NAME_NOT_RESOLVED (-105) loading 'https://kingsoopers.com/'
kxtech.com,true,true,true,checked-contact-page
kingsseafood.com,true,false,false,checked-contact-page
kingsmillfoods.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://kingsmillfoods.com/'
lacolombe.com,true,true,false,form-on-landing
kfc.ca,true,false,false,no-contact-link
lafarmbakery.com,true,true,false,form-on-landing
kingtaps.com,true,true,false,form-on-landing
kevinkelleyconcepts.com,true,false,false,no-contact-link
krispykrunchy.com,true,true,false,form-on-landing
kingkullen.com,true,true,true,form-on-landing
kingofpops.com,true,true,false,form-on-landing
kettlemansbagels.ca,true,false,false,checked-contact-page
kivaconfections.com,true,true,false,form-on-landing
lairdsuperfood.com,true,true,false,form-on-landing
Kettleandfire.com,true,true,false,form-on-landing
kitchfix.com,true,true,true,checked-contact-page
umich.edu,false,false,false,ERR_NAME_NOT_RESOLVED (-105) loading 'https://umich.edu/'
keyfood.com,true,true,false,form-on-landing
killerburger.com,true,true,true,form-on-landing
kijung.com,true,true,true,checked-contact-page
vt.edu,true,true,false,form-on-landing
kingarthurbaking.com,true,true,false,form-on-landing
kikkasushi.com,true,true,true,checked-contact-page
jitteryjoes.com,false,false,false,ERR_NAME_NOT_RESOLVED (-105) loading 'https://jitteryjoes.com/'
jimnnicks.com,true,false,false,no-contact-link
jjsnack.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://jjsnack.com/'
jimmysegg.com,true,false,false,no-contact-link
purdue.edu,true,true,false,form-on-landing
diningalliance.com,true,false,false,checked-contact-page
kizuki.com,true,false,false,checked-contact-page
ingredion.com,false,false,false,ERR_NAME_NOT_RESOLVED (-105) loading 'https://ingredion.com/'
jhfinedining.com,true,true,true,form-on-landing
innisfreeirishpubs.com,true,false,false,no-contact-link
matadordist.com,true,false,true,checked-contact-page
ingredientsplus.com,true,true,false,checked-contact-page
kelleysupply.com,true,false,false,no-contact-link
kekes.com,false,false,false,ERR_NAME_NOT_RESOLVED (-105) loading 'https://kekes.com/'
infusehospitality.com,true,true,false,checked-contact-page
keiconcepts.info,true,false,false,checked-contact-page
jimmyjohns.com,true,false,false,checked-contact-page
kdfsi.com,false,false,false,ERR_CONNECTION_TIMED_OUT (-118) loading 'https://kdfsi.com/'
kernelspopcorn.com,true,true,true,form-on-landing
icee.com,true,true,false,form-on-landing
kcbs.us,true,true,false,form-on-landing
keanyproduce.com,true,true,true,checked-contact-page
kerbeylanecafe.com,true,false,false,checked-contact-page
kayco.com,true,true,false,form-on-landing
iff.com,false,false,false,ERR_NAME_NOT_RESOLVED (-105) loading 'https://www.iff.com/'
kasco.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://kasco.com/'
ifdaonline.org,false,false,false,ERR_NAME_NOT_RESOLVED (-105) loading 'https://ifdaonline.org/'
idahopizzacompany.com,false,false,false,ERR_NAME_NOT_RESOLVED (-105) loading 'https://idahopizzacompany.com/'
idealnutritionnow.com,false,false,false,ERR_TIMED_OUT (-7) loading 'https://idealnutritionnow.com/'
kbjacks.com,true,true,true,checked-contact-page
karlstrauss.com,true,true,false,form-on-landing
industrialcommodities.com,true,true,false,form-on-landing
icifoods.com,true,true,false,form-on-landing
karahiboys.com,true,true,true,form-on-landing
kaluzrestaurant.com,true,false,false,no-contact-link
